Nom;Nombre
BESSE ;70
CLAUDE ;72
VERDIER ;23
MOUNIER ;37
VILLETTE ;63
HAMEL ;18
BRISSET ;79
FORTIN ;9
BATAILLE ;60
GODIN ;22
GIRAUD ;81
FREY ;93
THOMAS ;90
PERRET ;49
LHOMME ;87
LEON ;84
THIERRY ;37
RAMBAUD ;92
RIOU ;88
GARCIA ;6
MILLE ;5
PERRET ;76
BONNIN ;79
LEDOUX ;33
MARTY ;63
OLLIER ;51
GAUTIER ;53
RUIZ ;3
NAVARRO ;84
BILLET ;46
GILLOT ;31
ALIX ;95
LEBLANC ;76
MACE ;63
JACQUEMIN ;47
VINCENT ;59
DUBREUIL ;84
JOURDAIN ;33
DOUCET ;41
BONNAUD ;53
VINCENT ;18
ROSE ;1
RAMBAUD ;86
SAUNIER ;0
SAVARY ;44
THERY ;59
DIJOUX ;15
MAITRE ;96
ANTOINE ;53
MALET ;75
DUCROCQ ;75
GAULTIER ;69
JAN ;68
CHAPELLE ;99
TANGUY ;93
LOPEZ ;4
GUICHARD ;14
PAILLARD ;80
BUISSON ;45
GILLES ;40
BOULARD ;96
METAYER ;88
OLLIER ;90
LEFRANCOIS ;25
MEYER ;84
WAGNER ;4
CARTIER ;70
LE CORRE ;38
MARQUET ;33
GRANGER ;63
BONHOMME ;86
COMTE ;83
DESHAYES ;100
PINSON ;5
LANGLOIS ;75
BOURDIN ;22
MAGNE ;83
GRANGER ;4
GEOFFROY ;69
SERRES ;4
GUILLOU ;85
BOCQUET ;52
BERARD ;67
CREPIN ;56
DOS SANTOS ;69
FORTIN ;51
DELAPORTE ;82
LALLEMENT ;14
COLIN ;35
TARDY ;61
GRENIER ;40
MARCHAL ;80
BAILLY ;4
MEYER ;37
MOREAU ;63
GUILLON ;16
LANGLAIS ;62
LE BRUN ;36
MARY ;62
TISON ;49
TISON ;43
PHILIPPE ;2
CARON ;60
PAGES ;94
MAS ;2
RENAULT ;21
LASSERRE ;88
HERNANDEZ ;48
LALANDE ;99
CLAVEL ;6
LEBRUN ;57
ALLAIN ;73
FERREIRA ;83
GILLES ;89
OGER ;64
BOUDET ;19
GILLES ;23
PHILIPPE ;23
CAMUS ;87
PEPIN ;88
JOLIVET ;98
LEBRUN ;7
DEMAY ;16
COSTA ;60
DELMAS ;53
RAYNAUD ;21
BAUD ;55
GOUPIL ;89
TEXIER ;78
BONNOT ;68
DELMAS ;28
GOMES ;62
LE FLOCH ;50
LAMOTTE ;44
BRUNEAU ;95
CADET ;28
MAILLARD ;85
LARCHER ;90
GEORGET ;57
LAROCHE ;96
FRANCOIS ;49
BRETON ;11
LAPORTE ;65
PICHON ;28
VACHER ;53
CHEVALIER ;35
BERTHELOT ;22
DESBOIS ;66
VACHER ;92
HERNANDEZ ;58
CHARRON ;30
BONTEMPS ;52
FELIX ;49
CLEMENT ;69
VIVIER ;56
PAPIN ;11
PINSON ;54
LEJEUNE ;3
MOREL ;19
GUYON ;54
LE BRIS ;11
RIGAL ;36
PICOT ;57
CAILLET ;46
DELARUE ;84
LAFFONT ;33
BEGUE ;25
RODRIGUES ;27
CORDIER ;64
POMMIER ;12
BERTHE ;72
BONNEFOY ;78
GICQUEL ;91
CHRISTOPHE ;79
BELLEC ;84
BECK ;93
PEREIRA ;24
SELLIER ;33
HUET ;47
BOULET ;66
CHARDON ;24
JARRY ;57
RUIZ ;73
DELANNOY ;17
ROUAULT ;71
VERRIER ;64
CHATEAU ;20
LECOQ ;10
REBOUL ;85
COSTA ;58
MAIRE ;31
RENAULT ;47
TISON ;53
BARBIER ;65
BERTHELOT ;56
PAGES ;78
ALVES ;50
LAPEYRE ;12
DUVAL ;34
FERRAND ;61
SAVARY ;60
CHRISTOPHE ;100
AVRIL ;4
DUCHEMIN ;85
GONTHIER ;58
BRUNET ;78
BESNIER ;6
GAILLARD ;59
DURET ;74
GROSJEAN ;44
BERTIN ;65
HUGUET ;77
BOCQUET ;78
KOCH ;40
DUBOURG ;71
LEFRANC ;37
BAUD ;57
POULAIN ;59
LELONG ;11
PUECH ;47
GOSSET ;66
DUPONT ;26
LEVY ;80
GUILBERT ;46
BOUSQUET ;45
JACOB ;74
NGUYEN ;43
REBOUL ;90
REMY ;93
SCHMIDT ;47
JAN ;28
CHERON ;25
LECLERE ;79
REBOUL ;28
MARTEL ;8
DEVILLERS ;54
PERON ;35
VALENTIN ;65
OLIVE ;4
GUERY ;19
BOURGOIN ;38
LE MEUR ;4
LAMBERT ;51
MUNOZ ;57
GUEGAN ;25
VIAUD ;54
BERTHET ;54
REGNIER ;67
LACOSTE ;41
FAUCHER ;35
BLAISE ;69
LECLERCQ ;49
BESSE ;10
GARCIN ;44
BOUCHER ;95
WEISS ;27
LAGRANGE ;10
JANIN ;95
LE ROUX ;91
MARTINEAU ;86
LAFON ;2
NAVARRO ;96
MICHON ;34
HUMBERT ;22
BUREL ;67
OLLIER ;77
LAPIERRE ;34
AMIOT ;29
JACOB ;93
PELISSIER ;22
LABAT ;15
SOULARD ;8
DENIS ;58
BRUNO ;54
PELLETIER ;71
REMY ;78
FOUCHER ;72
BONNAUD ;31
PORTE ;59
VERON ;55
JARRY ;24
CHARDON ;90
AUGE ;73
LEGER ;14
GILLES ;40
CHABERT ;54
BOREL ;19
PROUST ;54
BABIN ;93
MOREL ;66
VERON ;56
CAPELLE ;94
BRESSON ;40
BOUVET ;48
BAUDRY ;90
FONTAINE ;5
NEDELEC ;11
HEBERT ;53
DARRAS ;21
DELPECH ;73
DUHAMEL ;16
CHRETIEN ;49
LALANNE ;53
ROUSSEL ;15
CAPELLE ;42
MARECHAL ;34
LOMBARD ;80
ROSE ;84
FRITSCH ;86
VINCENT ;11
GUEGUEN ;39
ALEXANDRE ;14
COLLIN ;83
ALVES ;49
GRAS ;35
LASSALLE ;6
RAMBAUD ;3
DUCROCQ ;34
MARTEAU ;37
BLOT ;25
LAROCHE ;6
GARCIN ;95
FOURCADE ;62
TECHER ;74
POIROT ;51
SOULIER ;2
PAILLARD ;74
PEREIRA ;35
PIERRE ;44
PAILLARD ;37
NICOLAS ;100
BOISSEAU ;1
FORT ;28
DUBOURG ;43
MORAND ;90
HONORE ;87
BOURGUIGNON ;15
GAUTHIER ;21
JACQUEMIN ;51
GUILLOUX ;8
MARQUES ;97
LEFORT ;46
COUTURIER ;27
LESUEUR ;48
BERGER ;61
ROBIN ;8
HEBERT ;41
BOUVET ;60
LELEU ;84
REY ;98
GILLES ;73
ETIENNE ;12
FOURCADE ;20
GAUTIER ;8
MAYER ;7
VOISIN ;24
GIRAUD ;0
BOUCHARD ;99
FOURNIER ;28
BOUCHE ;2
MEYER ;63
LATOUR ;76
CONSTANTIN ;98
VIAL ;89
GRANDJEAN ;46
BERTIN ;12
VILLARD ;49
MERCIER ;43
MARCHAL ;50
CORNU ;18
IMBERT ;1
AMIOT ;12
LECLERCQ ;70
CAMUS ;82
PELISSIER ;6
BASTIEN ;16
VINCENT ;31
EVRARD ;89
JUNG ;33
MARIN ;36
IMBERT ;61
GIMENEZ ;49
BILLON ;59
JAN ;54
MERLE ;62
LAPEYRE ;67
MOUNIER ;37
LEBEAU ;0
HUET ;0
JANIN ;65
ALEXANDRE ;98
PAQUET ;52
TEXIER ;49
VILLENEUVE ;35
DELAGE ;29
AUBIN ;60
RAFFIN ;86
LAMOTTE ;97
DUBUS ;63
GABRIEL ;27
RUIZ ;84
VALENTIN ;0
LAURENT ;61
GROSS ;99
SICARD ;58
COUTURIER ;41
BROUSSE ;55
ROLAND ;17
MARCHAND ;13
GAUTHIER ;27
LEMARCHAND ;83
DENIS ;53
PAPIN ;71
COUDERT ;66
FAYOLLE ;71
RENOU ;59
DESCAMPS ;81
PHILIPPE ;30
JEANNE ;69
BESNIER ;38
BRUNET ;35
COLAS ;71
BERTRAND ;18
GONCALVES ;52
THEBAULT ;25
MARAIS ;31
GREGOIRE ;61
MARIE ;48
RAGOT ;45
ROUSSEAU ;6
JOURDAN ;0
BERTHET ;0
RUIZ ;42
HUSSON ;57
SALLES ;20
GODARD ;31
BERAUD;27
LABORDE ;20
GRANGE ;66
THEVENET ;23
DEMANGE ;29
MAGNIN ;47
REBOUL ;42
GODET ;72
PORTIER ;68
HUBERT ;56
MERLET ;7
MANCEAU ;40
JAN ;66
RENAUDIN ;21
RODIER ;59
ROY ;43
IMBERT ;70
IMBERT ;81
DEVILLERS ;72
LEGENDRE ;53
LALANNE ;5
DURIEZ ;51
LEMONNIER ;58
FERNANDES ;26
LESAGE ;99
LECOCQ ;63
LEBON ;0
LEDOUX ;7
BECK ;72
NEVEU ;24
GONZALEZ ;74
FUCHS ;68
ARMAND ;72
BOULANGER ;11
RAYNAUD ;51
SALMON ;44
LEVY ;84
CASANOVA ;50
COTTIN ;28
PICHARD ;82
FERNANDES ;4
OLLIVIER ;0
MARCHAL ;46
LEBLANC ;5
GODIN ;93
COULON ;36
LACOSTE ;91
CALVET ;20
JOLIVET ;92
LAPIERRE ;49
CHOPIN ;95
LE BRIS ;97
ROMAIN ;49
PEREZ ;92
BENOIST ;90
VIAL ;58
GEORGES ;41
JAMET ;41
BOCQUET ;90
JULLIEN ;73
BENOIT ;2
TELLIER ;66
OGER ;43
THUILLIER ;79
VALLEE ;53
RIGAUD ;16
BAUD ;60
DELMAS ;10
ROUSSEL ;30
AMIOT ;31
MARECHAL ;63
BAUDRY ;60
JULLIEN ;14
CHIRON ;62
HUBERT ;83
MIQUEL ;51
ROY ;13
PASQUET ;61
LANGLAIS ;4
LEFRANC ;45
COCHET ;78
LESUEUR ;63
RUIZ ;52
COURTOIS ;44
SIMONET ;40
DARRAS ;66
BAUDOUIN ;78
SERRE ;18
CARRE ;96
LE BORGNE ;85
PEREIRA ;1
CHOQUET ;7
PHILIPPON ;9
FAVRE ;50
DUBOIS ;18
MARION ;0
TOUTAIN ;86
BONTEMPS ;36
CASTEL ;67
JACQUET ;62
LE GOFF ;99
BASSET ;18
MAGNIN ;99
GASNIER ;44
CAILLAUD ;94
CLAUDEL ;26
PONCET ;36
BOUDET ;100
MUNOZ ;43
ROUSSET ;59
POTIER ;99
CARPENTIER ;97
SOULARD ;91
DELORME ;22
FOUCAULT ;79
BESNIER ;85
KELLER ;27
PROVOST ;78
HEBERT ;16
JEGOU ;60
NEDELEC ;25
MIGNOT ;52
LAGRANGE ;27
BRUNO ;86
LE BERRE ;74
BOULARD ;82
PIOT ;7
BROUSSE ;29
AVRIL ;64
VERNET ;82
ROLLET ;100
COUDERT ;6
MOULIN ;89
DELHAYE ;37
MICHON ;94
BERTHIER ;0
MARION ;26
LABORDE ;2
HERAULT ;35
JACQUEMIN ;83
GONCALVES ;96
TARDY ;73
BAUDET ;41
DUMONT ;23
MARTEAU ;20
ROLLAND ;96
PAILLARD ;63
NORMAND ;67
GUY ;70
MAUREL ;83
CELLIER ;52
LALANDE ;41
BONNEFOY ;56
MAURIN ;72
DESCAMPS ;76
GOMES ;61
DEVAUX ;77
LABORDE ;56
BERGER ;30
SEGUIN ;44
CONSTANT ;65
DESBOIS ;32
BACHELET ;57
GUERIN ;70
TISON ;60
GRAND ;80
COLLET ;3
BERTHELOT ;3
PELLETIER ;84
BOURGOIN ;68
LANDRY ;94
JARDIN ;0
JULIEN ;99
MICHAUD ;65
KIEFFER ;81
MARIE ;95
GUIRAUD ;63
FONTAINE ;88
PREVOT ;23
ALLAIN ;29
FABRE ;2
DELAHAYE ;16
BAILLY ;23
RIO ;54
MONNET ;48
BOREL ;99
COUTANT ;21
CHARRIER ;36
MAITRE ;82
GALLOIS ;59
BLONDEAU ;62
GREGOIRE ;11
VIAL ;18
COUTANT ;2
LOISEAU ;23
SIMONET ;45
CHOQUET ;71
HUARD ;23
FAVIER ;6
PAGES ;82
GALLET ;54
CORMIER ;72
LEMAIRE ;17
JACQUEMIN ;49
GUICHARD ;6
LE GAL ;51
THERY ;24
BAUDOIN ;48
BECK ;22
LAVAUD ;53
CELLIER ;71
COSTE ;100
BELIN ;81
NEDELEC ;24
MAIRE ;7
COLLIN ;59
DANIEL ;7
RAYMOND ;43
BAUDIN ;0
SENECHAL ;60
BAUDIN ;100
COUDERT ;56
ROLLIN ;38
VOISIN ;73
CHAMBON ;23
DURAND ;88
BON ;30
GASNIER ;3
MARION ;0
VERON ;78
MARQUES ;59
MATHIS ;34
LENOIR ;91
POLLET ;39
FERRE ;76
LENOIR ;45
CUNY ;60
HERAULT ;98
COLLIN ;51
CHOQUET ;52
BIGOT ;10
DELCOURT ;56
CORNET ;90
RIBEIRO ;28
CAPRON ;42
PEREIRA ;19
BODIN ;48
PINEL ;28
BLOT ;26
JACQUOT ;95
LECLERE ;41
CHARRON ;39
BESSE ;0
BROSSARD ;24
AUFFRET ;52
BESNIER ;78
CHARLET ;73
BAILLEUL ;20
ALEXANDRE ;33
JANVIER ;60
JAOUEN ;58
MERLIN ;46
GIRAULT ;5
LAMBERT ;21
PARISOT ;9
DANIEL ;35
VILLARD ;40
CONAN ;31
BERTRAND ;34
DA COSTA ;54
DEVOS ;9
DELARUE ;47
CLERC ;18
FOUQUET ;55
BARDIN ;63
GUERIN ;100
ETIENNE ;19
BONNOT ;27
MACE ;39
PINEAU ;22
GARCIN ;7
BECK ;30
CHARBONNIER ;51
LAVAL ;4
THIBAULT ;83
DOS SANTOS ;34
VERGNE ;51
LHOMME ;6
GUILLAUME ;85
GEORGET ;65
REMY ;42
LE MEUR ;59
BOISSEAU ;10
FELIX ;30
LEBRUN ;90
CHARPENTIER ;79
CLAUDEL ;39
RICARD ;59
COLLARD ;1
GAUTIER ;65
ROBINET ;88
DUBUS ;100
LE BIHAN ;68
HEBERT ;54
ROLAND ;35
BLIN ;56
PELLERIN ;73
GUICHARD ;66
WEBER ;45
DELAHAYE ;69
LAINE ;10
PUECH ;66
PAIN ;42
FOUCHER ;90
BERARD ;12
BIGOT ;66
MASSON ;36
DIDIER ;59
CHABERT ;99
LAHAYE ;12
HAMEL ;63
CHAMBON ;87
CHERON ;82
CARIOU ;31
BERNARD ;18
VERDIER ;94
COUDERT ;41
BOUVET ;19
BONNET ;98
DUCHEMIN ;53
JANVIER ;66
BOSC ;15
REMY ;63
KOCH ;39
CARRE ;68
BERTHET ;14
CHARTIER ;35
LAVAUD ;75
LAHAYE ;20
TERRIER ;11
BILLET ;54
ALBERT ;77
SERRE ;49
DUPOUY ;58
MORET ;46
BONNIN ;95
BOULANGER ;35
FROMENT ;46
BELLEC ;62
ASTIER ;90
MASSON ;27
PINEL ;26
LAMBERT ;30
JEANNIN ;70
CHAPUIS ;24
CELLIER ;71
BRUNET ;3
LEHMANN ;74
ARNAUD ;29
ABADIE ;23
PASQUIER ;68
LEMONNIER ;33
MOINE ;3
FOURCADE ;38
ROSSIGNOL ;6
PAYET ;10
JAMET ;4
PINSON ;77
LEGENDRE ;16
CARPENTIER ;12
BENOIST ;90
VIVIER ;89
MAURICE ;51
SABATIER ;56
SOULARD ;81
GAY ;61
CHARPENTIER ;6
LASSALLE ;99
BONNEFOY ;47
LAPIERRE ;31
DANIEL ;32
BIDAULT ;13
TORRES ;22
MARIE ;34
GUILLOU ;92
LAMOTTE ;37
DIDIER ;44
GUIGNARD ;90
REGNIER ;72
SERRES ;92
GOMES ;4
CORNET ;52
JARRY ;80
JOSEPH ;59
LAROCHE ;63
BUREAU ;58
SCHNEIDER ;9
MARIE ;58
FOURCADE ;48
AUVRAY ;63
JEANNE ;16
LEROY ;11
GAILLARD ;91
ROUAULT ;20
GOSSET ;35
FERRIER ;13
SICARD ;38
BIGOT ;95
GAUTIER ;88
SICARD ;14
NEDELEC ;32
MERCIER ;79
ALEXANDRE ;46
SALOMON ;69
MAURIN ;86
CROS ;95
KLEIN ;77
THOMAS ;38
MAHE ;13
GRANDJEAN ;22
RIGAUD ;92
BRAUN ;57
MARQUET ;9
LOMBARD ;2
DUBOS ;83
PEYRE ;22
RODRIGUEZ ;58
JARRY ;46
LEBAS ;46
LECLERE ;73
LE ROUX ;42
PORTE ;82
LAMY ;9
GOBERT ;77
SAMSON ;3
PRUNIER ;59
RENOU ;29
PICHARD ;90
PAGE ;69
BASTIDE ;65
ALIX ;35
BOULET ;60
LEJEUNE ;76
DUBOS ;66
RAYNAUD ;33
RENOU ;44
LELOUP ;8
SIMONIN ;34
BLAISE ;7
DELATTRE ;32
LECOQ ;24
MAIRE ;82
QUENTIN ;71
DAVID ;51
BARTHE ;7
FOUCAULT ;35
PINSON ;36
LEMARCHAND ;10
MORET ;45
CARON ;71
TISSOT ;48
MAURICE ;31
TESSIER ;36
GODARD ;4
ALBERT ;84
PERRIER ;89
RODRIGUEZ ;46
BRIAND ;81
GARREAU ;89
BARDIN ;10
GUILLARD ;64
LECOQ ;41
CHIRON ;32
BONNEFOY ;28
LECLERE ;84
ETIENNE ;96
CHABERT ;95
BENOIST ;16
BASTIDE ;15
GRIMAUD ;23
CHARLET ;94
COUDERT ;11
CLAUDEL ;27
FAUCHER ;89
COUSIN ;43
JAN ;13
FAURE ;16
DIJOUX ;6
MORVAN ;69
AUFFRET ;96
PARMENTIER ;54
DELPECH ;86
RAULT ;57
PICHOT ;53
THIERY ;86
BONNEAU ;57
GUIRAUD ;76
PARIS ;58
PINEL ;75
GAUTIER ;68
SABATIER ;19
DEJEAN ;85
LAVAUD ;62
DAUPHIN ;1
MILLE ;28
BARON ;69
GUITTON ;61
ANDRE ;48
GRANGE ;19
FLAMENT ;1
GILBERT ;75
ARNAL ;6
CHOPIN ;28
BOUQUET ;72
BOYER ;85
KLEIN ;92
CHRISTOPHE ;83
LECLERCQ ;74
BERTHE ;34
VIDAL ;14
HERVE ;56
NICOLLE ;90
MICHON ;52
RENAULT ;7
BOSC ;79
DELCOURT ;58
KELLER ;7
MOUNIER ;79
BOURDIN ;40
CHIRON ;26
BASTIDE ;34
BOUCHARD ;29
BAILLET ;89
LABORDE ;52
GRANIER ;44
COUTURIER ;36
BAYLE ;1
BARBIER ;84
FONTAINE ;8
LAVERGNE ;7
PAGE ;35
LACOSTE ;61
SICARD ;8
GONTHIER ;65
COULON ;54
GIBERT ;44
FLEURY ;45
BAUER ;15
LACOUR ;49
CHARTIER ;2
TARDY ;68
GUITTON ;40
MICHEL ;44
LESAGE ;77
BERARD ;27
BOULET ;17
DIOT ;58
PRUNIER ;96
BLIN ;34
LEROUX ;32
ROUSSET ;80
BOCQUET ;39
RENAUDIN ;81
BELLEC ;52
NAVARRO ;34
HUMBERT ;57
BAUDET ;84
LECONTE ;40
HAMEL ;61
LEMARCHAND ;60
BOUTIN ;82
GUIBERT ;74
CHARDON ;2
ROUXEL ;81
GUILBERT ;82
COLIN ;84
GEORGET ;6
BLONDEL ;1
PRIGENT ;66
JOSSE ;26
DELPECH ;40
LESAGE ;14
JOSSE ;96
SIMON ;96
GALLET ;38
LIENARD ;37
HAMON ;86
PINEL ;94
LEBON ;72
MOUNIER ;80
DROUIN ;57
DELORME ;48
MILLE ;13
ROTH ;85
GOSSELIN ;66
GILLOT ;99
BERTRAND ;47
LAMY ;39
BOSC ;68
TOURNIER ;86
BRUN ;32
HUBERT ;59
CHARRIER ;66
MORIN ;28
HUGUET ;98
MILLE ;43
KELLER ;60
BLOT ;40
PAUL ;92
LE BRETON ;13
VILLETTE ;76
LEBRETON ;3
GUILLAUME ;26
CHAMBON ;69
GABRIEL ;33
BOUCHER ;2
VALLEE ;75
CARPENTIER ;68
DUBUS ;99
LE ROUX ;40
GARCIN ;69
LACOSTE ;47
PICARD ;4
BOUVIER ;65
PINSON ;38
VERGER ;68
MOUTON ;90
BLONDEAU ;4
GOSSELIN ;9
GUIRAUD ;80
ABADIE ;59
MARTEAU ;75
BOULARD ;85
SALLE ;16
BRUNEL ;15
MARTINS ;19
BARBIER ;1
QUENTIN ;46
SALLE ;38
LAINE ;78
GRAND ;68
MOREL ;31
DORE ;39
DANIEL ;42
LERAY ;29
DUPUIS ;59
CAILLET ;93
MERLIN ;9
LEBAS ;29
CORNET ;97
BRUNO ;69
SORIN ;83
LE BRUN ;8
MAURICE ;16
VERDIER ;94
COHEN ;86
DUMOULIN ;53
BARRE ;13
MARTY ;30
LECUYER ;4
DUJARDIN ;31
GRAS ;39
LENOIR ;28
RIOU ;35
ROYER ;69
THIERY ;36
PARIS ;75
CORRE ;80
GUILLET ;87
MIGNOT ;94
CAILLAUD ;2
COLLIGNON ;36
BRUNO ;89
MAUGER ;51
LECUYER ;35
LE BERRE ;49
DURET ;79
THEVENET ;15
BRUN ;74
VIDAL ;13
SAULNIER ;9
COLLARD ;10
MAILLET ;77
LEGAY ;18
RENAULT ;90
LE GALL ;70
LASSERRE ;64
RIO ;21
GUILLOT ;50
BODIN ;96
RENAUDIN ;84
CONAN ;57
CARON ;58
RONDEAU ;95
LECOQ ;43
PINEAU ;32
GILLOT ;57
BASTIDE ;33
PINEL ;45
DELARUE ;27
MARTINS ;91
PARISOT ;38
DARRAS ;61
LEHMANN ;1
RAULT ;75
VIARD ;43
BOULAY ;52
CROUZET ;77
BENOIT ;61
DUCLOS ;20
LERAY ;69
MAZET ;6
ALLAIN ;70
BERTHE ;77
LECERF ;71
GAY ;18
FELIX ;24
RONDEAU ;11
ROYER ;73
GIL ;13
BOUDET ;17
BARBE ;55
GAILLARD ;15
PAUL ;15
ROUGIER ;49
LANGLOIS ;18
MAITRE ;4
BRIERE ;20
LEMONNIER ;70
QUERE ;46
DUMONT ;60
MARCHAND ;59
BARRIERE ;84
BRESSON ;91
MIQUEL ;9
PETER ;61
DUCLOS ;85
BARBE ;26
THOMAS ;73
DUPUIS ;20
BEAUFILS ;50
CREPIN ;95
TESSIER ;60
MICHAUD ;58
LELIEVRE ;87
PETER ;56
PAQUET ;92
BUISSON ;44
GENTY ;51
BLANCHET ;48
MARCHAL ;74
TISON ;50
JOSSE ;31
DELAMARE ;83
CLAIN ;91
DANIEL ;6
MONTAGNE ;99
RODRIGUES ;93
ROYER ;78
BONNEAU ;86
MARTINEZ ;29
PIERRE ;60
HUET ;15
LAGRANGE ;25
ROUSSELLE ;12
COUSIN ;23
GILBERT ;51
ACHARD ;71
BOUCHER ;43
VIAL ;19
GIBERT ;22
GUIBERT ;6
DELHAYE ;71
DURIEZ ;38
SAVARY ;61
PASQUIER ;59
MAS ;65
CHAPUIS ;50
GONCALVES ;8
LEPINE ;51
GUEGAN ;55
PASCAL ;56
LE BORGNE ;53
GRAS ;69
THIERY ;7
ROYER ;7
REDON ;28
BERTIN ;23
WAGNER ;32
CHEMIN ;62
LANGLAIS ;50
MARAIS ;75
CHIRON ;37
LAPLACE ;40
CADET ;65
FUCHS ;45
VERON ;56
PERNOT ;44
METAYER ;5
GUILBAUD ;85
BERTHELOT ;4
PRIGENT ;60
ADAM ;85
LAGARDE ;44
MARIN ;32
DELCOURT ;39
BAUER ;44
CALVET ;31
HARDY ;74
MICHAUD ;16
PINEAU ;17
RIBEIRO ;12
GIMENEZ ;73
MONNET ;18
LENOIR ;66
BOULARD ;90
LE GALL ;1
BOREL ;21
FERRIER ;1
PAIN ;66
MARQUES ;85
LEGENDRE ;23
TAVERNIER ;42
RAIMBAULT ;83
DUBOURG ;43
BODIN ;68
PASQUIER ;64
BARRE ;51
GOSSELIN ;19
LOISEL ;26
PELLETIER ;94
MORET ;76
SALLES ;16
MORICE ;47
SALLE ;79
DUCLOS ;96
CAPELLE ;46
IMBERT ;24
LEGER ;40
ROLLAND ;38
BAUDOUIN ;89
FEVRIER ;4
GAUBERT ;13
MILLET ;49
PIERRON ;38
MAZET ;28
POTIER ;12
GROSS ;62
PREVOT ;64
THEVENIN ;95
CONSTANT ;90
GAILLARD ;44
TISSIER ;39
PARENT ;25
FAYE ;39
AUBERT ;22
GUILLEMIN ;92
PICARD ;84
REYNAUD ;13
CHAMBON ;86
BAILLY ;64
POISSON ;10
THIEBAUT ;37
GODARD ;70
BROUSSE ;16
LE MEUR ;30
LEMONNIER ;84
FAUCHER ;77
GUILLOU ;48
SELLIER ;65
ROUX ;25
TISSIER ;16
CHABOT ;74
DUBOIS ;32
BARBIER ;96
CROS ;30
GOMEZ ;61
CARDON ;72
FRITSCH ;43
LEMONNIER ;91
LEMAIRE ;81
FOURCADE ;94
PERRON ;32
LOISEAU ;63
CHARLET ;53
PERRET ;86
FOREST ;13
LASSERRE ;72
DEVOS ;18
LE FLOCH ;54
BERTHET ;71
KELLER ;56
CLERC ;31
PROST ;47
PASQUIER ;67
CHOQUET ;64
BERTIN ;22
LEBRUN ;74
SCHNEIDER ;46
LABAT ;99
BARRET ;34
ROUAULT ;28
CLAUDEL ;50
CADET ;72
MARTY ;94
RENAUD ;31
LAPLACE ;6
PEYRE ;48
MAHIEU ;47
BRISSET ;0
GUILLEMIN ;40
JOUVE ;44
FERRY ;27
PAIN ;54
CASANOVA ;46
BELLET ;1
LELONG ;9
RENAUDIN ;84
LEBAS ;53
JACQUEMIN ;27
LOMBARD ;1
MAITRE ;72
LOISEL ;83
THIERY ;2
VARIN ;73
LASSALLE ;69
MOREAU ;10
LOMBARD ;96
PAYEN ;73
TECHER ;47
LAFOND ;71
CHARBONNIER ;2
KIEFFER ;59
PRIGENT ;43
GUEGUEN ;25
MONTAGNE ;35
RENOU ;12
ROQUES ;85
PIQUET ;4
DEVILLE ;63
PELTIER ;76
PAGES ;21
LEFRANCOIS ;61
MUNOZ ;21
VILLAIN ;19
JEANNE ;49
COUDERC ;24
GRAND ;75
BERTHIER ;34
MENAGER ;85
MATHIEU ;82
FAVIER ;0
HUMBERT ;22
BRESSON ;86
BRUN ;49
PONCET ;8
TOURNIER ;30
DAUPHIN ;82
BOSSARD ;13
JOLY ;44
DELAHAYE ;93
REGNIER ;10
GUILLARD ;72
THUILLIER ;29
FORTIN ;13
JAOUEN ;96
LOUIS ;26
GUILBERT ;30
RAYNAUD ;41
MICHEL ;28
MARQUET ;72
MAUGER ;85
BRIAND ;73
LEMAIRE ;61
GUYON ;5
COSTA ;86
ROMAIN ;17
BLAISE ;2
MICHELET ;14
RUIZ ;21
SOULIE ;84
BECKER ;43
DUPONT ;57
VIALA ;99
PINTO ;1
BONHOMME ;62
LEBRETON ;28
CORNU ;31
ALLARD ;12
STEPHAN ;38
VIGIER ;83
VAILLANT ;52
LECLERCQ ;86
MAILLARD ;95
RAYNAL ;10
CONSTANTIN ;36
DEVILLERS ;30
BAUDOUIN ;80
GEORGE ;98
GEORGES ;36
JAMES ;67
RAULT ;13
PERRIN ;92
MAGNIER ;36
TESSIER ;58
JAOUEN ;18
GUILBAUD ;70
DAVID ;29
CHARLES ;92
HUET ;27
MERCIER ;77
TURPIN ;75
VIVIER ;18
CONSTANTIN ;2
HUSSON ;1
GUILLAUME ;28
VIDAL ;59
DESBOIS ;69
GIRAUD ;3
LE BRUN ;34
REGNIER ;27
MARIE ;20
BENOIST ;1
GUICHARD ;50
FAIVRE ;40
NICOLLE ;77
BOUYER ;42
FOREST ;20
LATOUR ;22
REGNIER ;24
BOUVIER ;99
GUICHARD ;57
SIMON ;91
HEMERY ;18
THEVENIN ;81
JACQUOT ;63
PICHOT ;85
LAVAUD ;23
GROSS ;47
FERNANDES ;78
BARBE ;64
CHAPELLE ;26
FAVIER ;67
AUVRAY ;60
DUBOST ;77
SCHNEIDER ;91
REMOND ;51
GRANGER ;34
MASSE ;72
CAPELLE ;15
DELATTRE ;95
GRAND ;10
MARTEAU ;21
MICHELET ;8
BONNIN ;14
SAUVAGE ;56
LALANNE ;11
BERTHELOT ;72
DUVAL ;44
DUCLOS ;99
FERRE ;99
MANGIN ;40
ALLARD ;55
LE GAL ;28
LEROUX ;73
SALOMON ;17
VILLETTE ;14
CHARRIER ;32
DELATTRE ;63
VERDIER ;67
CORRE ;9
LACOMBE ;21
FERRARI ;49
FROMENT ;33
VIGNERON ;62
